0.048737	0.385659	0.382896	0.382896	0.002141	0.689531	0.661254	0.788793	0.029513	0.642206	NA	0.761010	-0.375552	0.764027	0.741193	0.734919	-0.240387	0.692298	0.698127	0.227788	-0.290901	0.835919	0.531327	0.703762	-0.253854	0.592922	0.507052	0.374333	-0.251782	0.389197	0.374333	0.461064	-0.270595	0.374333	0.527104	0.513635	-0.240180	0.530496	0.374333	0.536302	-0.252584	0.378545	0.374333	0.613694	-0.285624	0.514664	0.510466	0.718924	-0.280536	0.602506	0.512489	0.507573	-0.254126	0.566834	0.552131	0.227788	-0.245765	0.227788	0.314992	0.686225	-0.331064	0.682503	-0.020557	0.524027	-0.257288	0.524027	-0.020557	0.524027	-0.315926	0.682386	-0.020557	-0.020283	-0.312951	-0.020557	0.524027	0.524027	-0.312510	0.688670	0.682544	0.682537	-0.441327	0.682521	0.815719	0.740036	-0.446786	0.809182	0.758740	0.761677	-0.258221	0.570919	0.639838	0.599651	-0.211843	0.589185	0.755348	0.697757	-0.230239	0.572341	0.582054	0.592515	-0.242605	0.580371	0.784526	0.655622	-0.212756	0.552061	0.513566	0.547054	-0.223714	0.516915	0.657956	
0.030834	0.347148	0.344454	0.344454	-0.005496	0.541195	0.501899	0.673657	0.020446	0.476741	0.761010	NA	-0.363472	0.767938	0.764852	0.748081	-0.208692	0.579489	0.585255	0.177322	-0.248286	0.780103	0.419312	0.591455	-0.206121	0.474263	0.397685	0.359345	-0.242735	0.372983	0.359345	0.435864	-0.257211	0.359345	0.458278	0.444028	-0.211851	0.455750	0.359345	0.479543	-0.241041	0.363602	0.359345	0.516941	-0.237008	0.405811	0.401490	0.613948	-0.228127	0.504518	0.403438	0.398234	-0.205189	0.461517	0.448356	0.177322	-0.193034	0.177322	0.254900	0.714127	-0.334249	0.710527	-0.031048	0.526004	-0.258348	0.526004	-0.031048	0.526004	-0.317488	0.710401	-0.031048	-0.030828	-0.319784	-0.031048	0.526004	0.526004	-0.314138	0.715957	0.710570	0.710563	-0.453624	0.710546	0.791254	0.759090	-0.460675	0.763954	0.770025	0.783401	-0.232862	0.489904	0.542943	0.495259	-0.179802	0.502754	0.674030	0.592264	-0.190695	0.488120	0.495424	0.502813	-0.201909	0.500052	0.701627	0.533732	-0.179019	0.484800	0.443955	0.481064	-0.193435	0.446371	0.547529	
-0.034700	-0.178566	-0.177408	-0.177408	-0.000807	-0.311902	-0.298838	-0.359658	-0.029970	-0.290988	-0.375552	-0.363472	NA	0.045747	0.043601	0.048945	-0.005574	-0.005323	-0.006600	-0.009742	-0.007073	0.020651	-0.000629	-0.008059	0.020585	-0.004860	0.000807	0.007643	0.013277	0.007061	0.007643	0.006639	-0.007843	0.007643	-0.023466	-0.023305	-0.015975	-0.023945	0.007643	0.005581	-0.012887	0.007521	0.007643	0.006484	-0.004746	0.000847	0.001071	0.000291	0.013469	0.007235	0.000975	0.000823	0.003292	0.003068	0.004417	-0.009742	0.008824	-0.009742	-0.013561	0.051601	-0.005357	0.051962	0.004959	-0.011204	0.014716	-0.011204	0.004959	-0.011204	0.002701	0.051954	0.004959	0.004951	-0.018270	0.004959	-0.011204	-0.011204	0.007015	0.051779	0.051964	0.051964	-0.031669	0.051963	0.032283	0.046305	-0.038378	0.026902	0.045629	0.028785	0.014730	-0.022627	-0.018914	-0.019118	0.007453	-0.022199	0.011566	-0.016707	0.025598	-0.022581	-0.022151	-0.022295	0.001563	-0.022296	-0.001862	-0.011348	0.024067	-0.021678	-0.023304	-0.020223	0.007338	-0.023439	-0.019176	
0.036232	0.356418	0.353718	0.353718	-0.000683	0.542008	0.511150	0.680214	0.023412	0.505692	0.764027	0.767938	0.045747	NA	0.761305	0.748992	-0.203350	0.600928	0.604165	0.180479	-0.256944	0.787069	0.458868	0.607316	-0.216296	0.507708	0.439381	0.370275	-0.251022	0.383960	0.370275	0.450730	-0.265338	0.370275	0.433560	0.418933	-0.200840	0.432070	0.370275	0.502216	-0.247697	0.374534	0.370275	0.555289	-0.252076	0.447421	0.443077	0.637827	-0.241000	0.543161	0.445122	0.439930	-0.222186	0.501776	0.488455	0.180479	-0.195966	0.180479	0.253415	0.709718	-0.335836	0.706065	-0.028036	0.528498	-0.259178	0.528498	-0.028036	0.528498	-0.318448	0.705943	-0.028036	-0.027813	-0.319448	-0.028036	0.528498	0.528498	-0.315236	0.711869	0.706108	0.706101	-0.452437	0.706084	0.791252	0.757753	-0.458545	0.784102	0.771668	0.781289	-0.227237	0.471087	0.535409	0.495167	-0.170467	0.487055	0.700783	0.594095	-0.188465	0.470371	0.479407	0.487959	-0.199985	0.481302	0.702307	0.554521	-0.169811	0.460405	0.418858	0.456177	-0.183071	0.421462	0.547674	
0.024195	0.320978	0.318195	0.318195	-0.008295	0.468381	0.425312	0.623585	0.015839	0.403199	0.741193	0.764852	0.043601	0.761305	NA	0.743347	-0.188398	0.520498	0.525669	0.180824	-0.225729	0.743486	0.367834	0.531177	-0.181679	0.419332	0.348507	0.337740	-0.228205	0.352719	0.337740	0.414685	-0.241340	0.337740	0.411162	0.394793	-0.190419	0.408954	0.337740	0.441026	-0.226876	0.342473	0.337740	0.470467	-0.211985	0.356961	0.352409	0.560041	-0.203467	0.457789	0.354071	0.349037	-0.183230	0.412881	0.400635	0.180824	-0.194934	0.180824	0.249985	0.715142	-0.342725	0.711081	-0.032132	0.569664	-0.286618	0.569664	-0.032132	0.569664	-0.334517	0.710958	-0.032132	-0.031905	-0.330949	-0.032132	0.569664	0.569664	-0.335092	0.715846	0.711125	0.711117	-0.452093	0.711101	0.767271	0.761986	-0.459630	0.742340	0.768508	0.804666	-0.214333	0.437605	0.483472	0.451421	-0.158788	0.448205	0.636574	0.536231	-0.168015	0.434120	0.439886	0.447772	-0.181405	0.448994	0.650195	0.472967	-0.156968	0.438893	0.394709	0.433019	-0.171598	0.397429	0.488136	
0.029582	0.344700	0.342105	0.342105	-0.003463	0.493106	0.458182	0.636325	0.020182	0.447349	0.734919	0.748081	0.048945	0.748992	0.743347	NA	-0.195679	0.567022	0.570678	0.175919	-0.243614	0.770829	0.421541	0.574561	-0.201955	0.470390	0.402354	0.370226	-0.251559	0.383438	0.370226	0.445421	-0.263771	0.370226	0.419455	0.405224	-0.195316	0.418142	0.370226	0.487702	-0.247241	0.374340	0.370226	0.523225	-0.236241	0.410536	0.406165	0.605485	-0.224492	0.510048	0.408318	0.402923	-0.205559	0.467462	0.453091	0.175919	-0.190773	0.175919	0.246416	0.716175	-0.331689	0.712720	-0.019313	0.513963	-0.250840	0.513963	-0.019313	0.513963	-0.312502	0.712606	-0.019313	-0.019096	-0.316591	-0.019313	0.513963	0.513963	-0.308113	0.718450	0.712759	0.712753	-0.455347	0.712737	0.784161	0.759898	-0.462292	0.765400	0.771552	0.779282	-0.221139	0.453275	0.511023	0.472459	-0.164578	0.466938	0.671999	0.565579	-0.178781	0.451709	0.459551	0.467621	-0.190451	0.463367	0.681306	0.519002	-0.162696	0.446731	0.405151	0.443289	-0.176753	0.407703	0.519684	
-0.011828	-0.127707	-0.127106	-0.127106	0.000288	-0.312471	-0.299593	-0.288881	-0.022775	-0.259730	-0.240387	-0.208692	-0.005574	-0.203350	-0.188398	-0.195679	NA	0.038461	0.040944	-0.012594	-0.014730	0.029586	0.018892	0.043874	-0.043090	0.025824	0.015424	0.005665	-0.004333	0.005265	0.005665	0.006941	-0.000667	0.005665	0.063626	0.064306	-0.042886	0.059853	0.005665	0.014019	-0.012316	0.005652	0.005665	0.015017	-0.000473	0.015421	0.015426	0.032692	0.002946	0.015342	0.015463	0.015428	-0.004975	0.014696	0.015407	-0.012594	0.012878	-0.012594	-0.001459	0.003528	0.010282	0.003548	0.008945	-0.000218	-0.011523	-0.000218	0.008945	-0.000218	0.017052	0.003560	0.008945	0.008933	-0.008982	0.008945	-0.000218	-0.000218	-0.004799	0.003694	0.003543	0.003544	0.003727	0.003546	0.023193	0.004109	-0.007874	0.012670	0.005371	0.002416	0.006475	0.063062	0.061090	0.035559	-0.029941	0.063155	0.020772	0.052710	-0.035606	0.063218	0.063556	0.061774	-0.037822	0.062624	0.046766	0.039828	-0.025183	0.062472	0.064310	0.063367	-0.035665	0.063715	0.053782	
0.085414	0.398267	0.396433	0.396433	0.023714	0.867961	0.875562	0.838954	0.044114	0.869885	0.692298	0.579489	-0.005323	0.600928	0.520498	0.567022	0.038461	NA	0.884409	0.252422	-0.355117	0.814562	0.747685	0.888079	-0.344492	0.811912	0.720127	0.374809	-0.252195	0.387432	0.374809	0.470369	-0.274954	0.374809	0.631052	0.623226	-0.279061	0.639542	0.374809	0.620542	-0.254734	0.377817	0.374809	0.772983	-0.371704	0.725224	0.721629	0.875580	-0.375878	0.764579	0.724302	0.720534	-0.344497	0.756628	0.738776	0.252422	-0.274134	0.252422	0.356350	0.424322	-0.243467	0.421061	0.033163	0.397232	-0.200019	0.397232	0.033163	0.397232	-0.236345	0.421037	0.033163	0.033433	-0.214589	0.033163	0.397232	0.397232	-0.233512	0.429520	0.421070	0.421068	-0.292454	0.421065	0.698673	0.494702	-0.289154	0.762355	0.536873	0.507989	-0.280912	0.699655	0.801045	0.748300	-0.264884	0.730448	0.831283	0.862943	-0.299442	0.709298	0.725708	0.738269	-0.310009	0.703840	0.865583	0.873126	-0.275153	0.643679	0.623184	0.637647	-0.272417	0.626645	0.842288	
0.083871	0.392781	0.390917	0.390917	0.021760	0.878940	0.883498	0.846161	0.043410	0.870155	0.698127	0.585255	-0.006600	0.604165	0.525669	0.570678	0.040944	0.884409	NA	0.255514	-0.354849	0.815943	0.738506	0.890780	-0.343710	0.806449	0.709594	0.364841	-0.244533	0.377628	0.364841	0.459778	-0.268497	0.364841	0.650752	0.643164	-0.287532	0.659212	0.364841	0.609697	-0.248778	0.367864	0.364841	0.761541	-0.368380	0.714585	0.711104	0.873225	-0.374371	0.753716	0.713616	0.709986	-0.340473	0.745495	0.728384	0.255514	-0.277548	0.255514	0.362885	0.423332	-0.242334	0.420076	0.028096	0.396439	-0.199714	0.396439	0.028096	0.396439	-0.235877	0.420045	0.028096	0.028370	-0.214350	0.028096	0.396439	0.396439	-0.233230	0.428227	0.420086	0.420085	-0.291310	0.420081	0.700659	0.492994	-0.288450	0.755472	0.534111	0.506871	-0.286276	0.717278	0.814310	0.758412	-0.272764	0.747021	0.825129	0.872153	-0.304580	0.726724	0.742451	0.754685	-0.314920	0.721460	0.872541	0.874322	-0.283233	0.663077	0.643124	0.657158	-0.280886	0.646571	0.852854	
0.012041	0.149733	0.149256	0.149256	0.001344	0.246043	0.238733	0.238305	0.004330	0.222170	0.227788	0.177322	-0.009742	0.180479	0.180824	0.175919	-0.012594	0.252422	0.255514	NA	-0.136029	0.370186	0.257643	0.360440	-0.129620	0.345934	0.244743	0.184009	-0.119058	0.210510	0.184009	0.217023	-0.128404	0.184009	0.270045	0.266392	-0.114415	0.388635	0.184009	0.263550	-0.134459	0.185320	0.184009	0.293819	-0.122724	0.247887	0.245484	0.359668	-0.148692	0.273539	0.247458	0.245003	-0.121903	0.309710	0.254207	0.721214	-0.734326	0.721214	0.737296	0.182282	-0.091906	0.180782	-0.014989	0.177720	-0.086341	0.177720	-0.014989	0.177720	-0.115034	0.180732	-0.014989	-0.014049	-0.094671	-0.014989	0.177720	0.177720	-0.109208	0.185161	0.180799	0.180796	-0.117587	0.180789	0.313457	0.216588	-0.129656	0.290861	0.222969	0.221836	-0.106911	0.315018	0.320756	0.670849	-0.138714	0.311462	0.317539	0.407009	-0.144667	0.322144	0.309041	0.358543	-0.171910	0.319326	0.415175	0.397207	-0.122934	0.291077	0.266372	0.272649	-0.106022	0.286587	0.446302	
-0.059939	-0.161899	-0.161197	-0.161197	-0.019121	-0.348736	-0.351118	-0.343559	0.031267	-0.350048	-0.290901	-0.248286	-0.007073	-0.256944	-0.225729	-0.243614	-0.014730	-0.355117	-0.354849	-0.136029	NA	0.007279	0.044086	0.020562	0.005151	0.037255	0.045893	-0.014267	0.020729	-0.014581	-0.014267	-0.009517	0.013259	-0.014267	-0.019776	-0.019808	0.022263	-0.020988	-0.014267	0.002605	0.004297	-0.014283	-0.014267	0.036276	-0.028363	0.045275	0.045789	0.027082	-0.017768	0.040109	0.045295	0.045838	-0.018014	0.039525	0.044343	-0.012258	0.013479	-0.012258	-0.015184	-0.007623	0.003733	-0.007599	-0.014362	-0.004728	0.010273	-0.004728	-0.014362	-0.004728	-0.004854	-0.007618	-0.014362	-0.014374	0.002809	-0.014362	-0.004728	-0.004728	0.001968	-0.007986	-0.007592	-0.007593	0.002732	-0.007596	-0.001387	-0.005176	0.000000	0.019791	-0.002239	-0.007892	-0.004443	-0.014686	-0.002576	-0.004916	0.007717	-0.010959	0.029575	0.004478	-0.001131	-0.013200	-0.011101	-0.010939	0.004138	-0.014478	-0.000403	0.024648	0.020671	-0.020022	-0.019808	-0.019918	-0.006732	-0.020027	0.002702	
0.061832	0.425431	0.422844	0.422844	0.007021	0.810744	0.789196	0.865099	0.035229	0.762221	0.835919	0.780103	0.020651	0.787069	0.743486	0.770829	0.029586	0.814562	0.815943	0.370186	0.007279	NA	0.607283	0.792410	-0.291323	0.677905	0.579251	0.396713	-0.266627	0.411671	0.396713	0.486710	-0.286995	0.396713	0.604582	0.592888	-0.272377	0.611838	0.396713	0.585687	-0.268558	0.400624	0.396713	0.676553	-0.320022	0.586548	0.582222	0.793828	-0.319193	0.664243	0.584760	0.579781	-0.286842	0.637071	0.618149	0.261035	-0.281292	0.261035	0.360252	0.635453	-0.315124	0.631823	-0.010957	0.497409	-0.244252	0.497409	-0.010957	0.497409	-0.301124	0.631719	-0.010957	-0.010652	-0.293487	-0.010957	0.497409	0.497409	-0.296419	0.639131	0.631860	0.631853	-0.413759	0.631839	0.816798	0.694398	-0.417296	0.818205	0.719934	0.711310	-0.282450	0.656006	0.731727	0.688632	-0.247382	0.677051	0.800113	0.788953	-0.267525	0.659693	0.670711	0.682579	-0.279860	0.663844	0.852881	0.751537	-0.250577	0.626576	0.592827	0.621232	-0.257804	0.596641	0.756240	
0.089003	0.312875	0.311457	0.311457	0.037596	0.689954	0.725193	0.673467	0.046114	0.781469	0.531327	0.419312	-0.000629	0.458868	0.367834	0.421541	0.018892	0.747685	0.738506	0.257643	0.044086	0.607283	NA	0.831702	-0.336830	0.829602	0.782384	0.336111	-0.228334	0.346604	0.336111	0.435752	-0.250046	0.336111	0.446715	0.439056	-0.198661	0.455740	0.336111	0.602743	-0.226324	0.338643	0.336111	0.810628	-0.378818	0.785878	0.783327	0.849909	-0.374291	0.808039	0.785333	0.782676	-0.363902	0.804044	0.793345	0.210850	-0.228904	0.210850	0.283063	0.339673	-0.209609	0.336810	0.052510	0.338316	-0.168586	0.338316	0.052510	0.338316	-0.200141	0.336826	0.052510	0.052729	-0.178097	0.052510	0.338316	0.338316	-0.199034	0.344744	0.336804	0.336805	-0.242793	0.336807	0.599047	0.412904	-0.236585	0.739114	0.462764	0.417180	-0.220075	0.530195	0.665776	0.638561	-0.191937	0.570736	0.824232	0.753502	-0.249722	0.543713	0.565656	0.580084	-0.259366	0.534150	0.747079	0.835731	-0.202368	0.458047	0.439016	0.451684	-0.195965	0.442271	0.729274	
