resid.,emp. dist.,fit dist.,long. lat. (i),long. lat. (j)
-0.058053371463256065,0.14932260756202176,0.15248190518577381,"(36.239, 2.087)","(17.515, -25.254)"
-0.15707427492969595,0.2554670156469303,0.3459686276784104,"(36.239, 2.087)","(19.516, -21.569)"
-0.0746208873491288,0.13144031117597876,0.1512419657055001,"(36.239, 2.087)","(21.188, -17.857)"
-0.09014125250436089,0.47439235670628666,0.48930911420696754,"(36.239, 2.087)","(29.396, 0.0)"
-0.03306649333484571,0.19722457260776327,0.17409260062811044,"(36.239, 2.087)","(20.949, -23.376)"
-0.015848597540439435,0.25851971687917263,0.21566084761792587,"(36.239, 2.087)","(21.868, -21.51)"
-0.013117745540810993,0.1951340581552632,0.15330787544238889,"(36.239, 2.087)","(39.34, 11.018)"
-0.052433343408782834,0.1775490714979444,0.1738015188810298,"(36.239, 2.087)","(21.407, -27.016)"
-0.07374083358758363,0.14844042601155572,0.1664444273692737,"(36.239, 2.087)","(22.402, -25.163)"
-0.029226038876617733,0.22537861698247852,0.1970221923285756,"(36.239, 2.087)","(23.339, -23.295)"
-0.042423397477545643,0.1667821110707033,0.15420729272047215,"(36.239, 2.087)","(24.22, -21.419)"
-0.08171105513131821,0.12630846026542386,0.15308880964919358,"(36.239, 2.087)","(25.047, -19.541)"
-0.06962934336280832,0.0972126149909478,0.11425519546628678,"(36.239, 2.087)","(33.342, 0.0)"
-0.023467235941425357,0.141679462139348,0.11265643419660054,"(36.239, 2.087)","(38.29, 7.579)"
-0.13366591189560312,0.2541625941933239,0.3226625646893214,"(36.239, 2.087)","(23.892, -26.929)"
-0.12158456985091703,0.13823663509201012,0.20194180070350204,"(36.239, 2.087)","(25.728, -23.179)"
-0.06930216281659896,0.20410917371855142,0.21475834361779872,"(36.239, 2.087)","(26.574, -21.294)"
-0.04981965562261875,0.12635064621033099,0.12305254328511141,"(36.239, 2.087)","(34.31, -2.07)"
0.061236825826186475,0.31017921201450704,0.1916822350415288,"(35.243, -4.183)","(11.25, 60.177)"
0.0597316453881378,0.30614696934648045,0.18929902033180926,"(35.243, -4.183)","(-3.393, 59.851)"
0.06238626922136539,0.3100188396058474,0.19044697765304794,"(35.243, -4.183)","(-20.259, 63.678)"
0.06302941107561708,0.2795658011193476,0.16112087973387743,"(35.243, -4.183)","(9.22, 56.733)"
0.051699393875425104,0.3737317749942628,0.26061174100516127,"(35.243, -4.183)","(-4.186, 55.69)"
0.06224519089003164,0.29586902060628173,0.1772356540737833,"(35.243, -4.183)","(-9.342, 53.768)"
0.0564059282165596,0.3485130345539291,0.23238989739341268,"(35.243, -4.183)","(0.243, 51.961)"
0.058245706310781686,0.3504935577527002,0.23252263088905165,"(35.243, -4.183)","(-4.676, 50.196)"
0.04028082349561629,0.3342142979389058,0.2341123034678484,"(35.243, -4.183)","(-8.873, 42.835)"
0.06163591046593836,0.2938551067238393,0.17591097631951558,"(35.243, -4.183)","(-2.795, 43.055)"
0.04491373672346921,0.3408605260611859,0.2360110147915257,"(35.243, -4.183)","(-3.923, 41.231)"
0.047752792191997406,0.2994216851186975,0.19425354131486589,"(35.243, -4.183)","(-4.994, 39.39)"
0.03916938573576223,0.35823497631622736,0.25781382856445023,"(35.243, -4.183)","(-6.012, 37.534)"
-0.0318079728594062,0.19671651984843308,0.17242658573185807,"(35.243, -4.183)","(-7.912, 33.785)"
-0.09026572957447038,0.16233078311807514,0.19512835834341558,"(35.243, -4.183)","(-9.655, 30.0)"
-0.03594116155484872,0.45327544829433997,0.418279371195165,"(35.243, -4.183)","(-15.471, 27.466)"
-0.05298907706606121,0.19897824791880492,0.19453498577730768,"(35.243, -4.183)","(-12.981, 27.809)"
-0.10282919713640504,0.15971462070934006,0.2045094347893965,"(35.243, -4.183)","(-16.201, 12.895)"
-0.04030467509791735,0.2561688464309535,0.2365077638985124,"(35.243, -4.183)","(-8.807, 26.434)"
0.054589284222918644,0.3334969192215862,0.2199417772475188,"(35.243, -4.183)","(-0.919, 41.31)"
0.06250010664284444,0.2824259338354045,0.16431738054613912,"(35.243, -4.183)","(0.306, 43.092)"
0.05690994125652474,0.30370276293901455,0.1896550298191898,"(35.243, -4.183)","(2.972, 46.575)"
-0.09410049126763828,0.14582263515374905,0.18317637701700182,"(35.243, -4.183)","(-13.488, 7.845)"
-0.09571643223821022,0.12496773793385874,0.16503255650118237,"(35.243, -4.183)","(-12.263, 11.534)"
0.04473519778150048,0.36331483275180254,0.257355534920284,"(35.243, -4.183)","(-0.332, 37.758)"
0.051627680277926136,0.3442290145727567,0.23285599249950195,"(35.243, -4.183)","(0.855, 39.544)"
0.05003203456030064,0.3432713743819811,0.23345768094960564,"(35.243, -4.183)","(2.106, 41.302)"
0.061271318802092634,0.3084273841004155,0.18999759658236468,"(35.243, -4.183)","(11.25, 51.086)"
-0.043180048082428285,0.1931007769275892,0.1797414056902828,"(35.243, -4.183)","(2.539, 37.76)"
0.048573657798174186,0.3632340832953469,0.25365941792085595,"(35.243, -4.183)","(3.81, 39.493)"
0.057556353067998806,0.2985810507272477,0.1842152437084242,"(35.243, -4.183)","(9.605, 46.023)"
-0.08428413668371712,0.11730274560580156,0.14702234018852758,"(35.243, -4.183)","(-7.666, 11.954)"
-0.02557357095345031,0.20844673983453976,0.17760956632298988,"(35.243, -4.183)","(1.755, 32.431)"
0.06266464651396977,0.29199814192520623,0.17318953771620865,"(35.243, -4.183)","(8.202, 40.944)"
0.0538895817849164,0.26727587148130816,0.15815009199631708,"(35.243, -4.183)","(11.25, 44.01)"
0.06209288741283783,0.3084273688714143,0.18922277961548353,"(35.243, -4.183)","(16.526, 49.931)"
-0.08493355315579143,0.12492502388780391,0.15482318671235756,"(35.243, -4.183)","(-4.045, 15.805)"
0.04920221774535993,0.2932501846986897,0.1870664199745345,"(35.243, -4.183)","(12.809, 42.505)"
0.059935519845700336,0.28322939017756443,0.16749370515632866,"(35.243, -4.183)","(14.458, 44.459)"
-0.03202264835255031,0.21983308936730594,0.19442975037461988,"(35.243, -4.183)","(11.25, 37.022)"
0.0440774476994403,0.27892604831219003,0.17839070755127515,"(35.243, -4.183)","(12.737, 39.007)"
0.060638543164053565,0.2786689622537253,0.162529864426378,"(35.243, -4.183)","(15.942, 42.847)"
0.0600591165693872,0.28406133811566825,0.16816173501875945,"(35.243, -4.183)","(17.681, 44.723)"
0.060281981767321885,0.27408085391211934,0.15853918908634843,"(35.243, -4.183)","(19.528, 46.575)"
0.04736066538482456,0.26409041228864094,0.16130323017531703,"(35.243, -4.183)","(14.162, 37.443)"
0.022179684722667625,0.6573640548124873,0.5559382342114996,"(35.243, -4.183)","(15.718, 39.329)"
0.059581593959067924,0.2906919800373,0.17486528274730126,"(35.243, -4.183)","(19.075, 43.03)"
0.06049577432193057,0.2757731638622527,0.15993354509538957,"(35.243, -4.183)","(20.899, 44.848)"
-0.08002150957638351,0.14333311844719976,0.1675510043486145,"(35.243, -4.183)","(-1.046, 8.047)"
0.04104268829049024,0.3003336455226533,0.20144173619021177,"(35.243, -4.183)","(15.525, 35.819)"
0.059701114827845736,0.27643470541741877,0.16130685506762324,"(35.243, -4.183)","(20.394, 41.302)"
0.056416261758863356,0.276244693388902,0.16422552901414722,"(35.243, -4.183)","(21.645, 39.544)"
0.058786974808088255,0.27368079545699864,0.15957181002873422,"(35.243, -4.183)","(25.295, 43.055)"
-0.07213936459540521,0.10589372821087739,0.12480929893446414,"(35.243, -4.183)","(3.0, 7.956)"
0.057278634262435596,0.2749478967058927,0.1621892658366159,"(35.243, -4.183)","(22.832, 37.758)"
-0.0317356616555447,0.2058718838729119,0.1809926055292588,"(35.243, -4.183)","(20.745, 32.431)"
0.044051919565403386,0.3385349436699592,0.23463057121009653,"(35.243, -4.183)","(23.959, 35.947)"
0.03272374934280503,0.3287821604775685,0.2361162827605893,"(35.243, -4.183)","(27.494, 39.39)"
-0.06852964227968159,0.11732025046026262,0.13218114453598684,"(35.243, -4.183)","(6.107, 5.938)"
-0.08762577068268898,0.11770675204306347,0.15055476819091618,"(35.243, -4.183)","(8.121, 9.859)"
0.05345084858765636,0.2631882139767523,0.15470887476761572,"(35.243, -4.183)","(25.031, 34.116)"
0.04498001444372446,0.27033774600084026,0.169440085570903,"(35.243, -4.183)","(28.512, 37.534)"
-0.06932371719204772,0.11955370124793596,0.13503633492140565,"(35.243, -4.183)","(10.22, 5.921)"
-0.07644484418861747,0.13175928773269519,0.15326291727970404,"(35.243, -4.183)","(14.379, 9.859)"
-0.012272545893870002,0.2018102192687401,0.15880692211168185,"(35.243, -4.183)","(31.301, 31.896)"
-0.06537186924848551,0.11825282696341421,0.13008261247977437,"(35.243, -4.183)","(12.27, 1.979)"
-0.08925056877816095,0.1223434081180077,0.1564598027033828,"(35.243, -4.183)","(18.577, 13.952)"
-0.06848214324793175,0.11724821079597181,0.13206841032018274,"(35.243, -4.183)","(17.452, 7.925)"
-0.0815772702621114,0.14041225578296412,0.16626360783069205,"(35.243, -4.183)","(17.388, 3.967)"
-0.05936038128210841,0.14039092802344566,0.1452912532037063,"(35.243, -4.183)","(14.339, -5.927)"
-0.07393815492148204,0.20905529367767262,0.22379501479677294,"(35.243, -4.183)","(13.362, -19.745)"
-0.07142021281885905,0.14543562816476197,0.16142214662392446,"(35.243, -4.183)","(27.5, 8.172)"
-0.08414885714580694,0.14259944232195476,0.17075149842817333,"(35.243, -4.183)","(15.735, -19.754)"
-0.07701549838576227,0.146075769298597,0.16730263522380634,"(35.243, -4.183)","(18.067, -19.747)"
-0.06105436491339383,0.12995646673173056,0.137048308220712,"(35.243, -4.183)","(18.854, -17.913)"
-0.06891542821353572,0.143294521973087,0.15704071305422024,"(35.243, -4.183)","(17.515, -25.254)"
-0.12719806483309343,0.2903222525700233,0.3506642342338073,"(35.243, -4.183)","(19.516, -21.569)"
-0.06679511538390509,0.14426752893780126,0.15595871507990045,"(35.243, -4.183)","(21.188, -17.857)"
-0.08934852857401532,0.4844414211847754,0.49803855770496197,"(35.243, -4.183)","(29.396, 0.0)"
-0.03632484939065869,0.19864905361823304,0.17850887738109028,"(35.243, -4.183)","(20.949, -23.376)"
-0.028241636236281287,0.2508235955990026,0.22009040322703516,"(35.243, -4.183)","(21.868, -21.51)"
-0.050260629744847074,0.17984392586534792,0.17391670699064843,"(35.243, -4.183)","(39.34, 11.018)"
-0.06215854560712977,0.17230758520511635,0.17803000901216887,"(35.243, -4.183)","(21.407, -27.016)"
-0.06706904190387247,0.15958314306546484,0.17066085503849143,"(35.243, -4.183)","(22.402, -25.163)"
-0.03808168227613179,0.22099937458079832,0.2012437839372373,"(35.243, -4.183)","(23.339, -23.295)"
-0.046015581449088405,0.16762143626470394,0.1583865478667422,"(35.243, -4.183)","(24.22, -21.419)"
-0.0724645540283112,0.13982259915400075,0.1571135214373215,"(35.243, -4.183)","(25.047, -19.541)"
-0.04910609627552073,0.13265640227463216,0.1283264163690363,"(35.243, -4.183)","(33.342, 0.0)"
-0.06318060893733321,0.12833430664385403,0.13752369827526117,"(35.243, -4.183)","(38.29, 7.579)"
-0.10859836679884827,0.28344423759937687,0.32663678461939855,"(35.243, -4.183)","(23.892, -26.929)"
-0.09478093186570918,0.1691252539373096,0.20579425291429623,"(35.243, -4.183)","(25.728, -23.179)"
-0.06599874309113529,0.21139290198315486,0.2185120817518149,"(35.243, -4.183)","(26.574, -21.294)"
-0.053898623590405925,0.12459605389817519,0.12524460891281977,"(35.243, -4.183)","(34.31, -2.07)"
-0.06118267015218423,0.13105087243161773,0.13820141899899974,"(35.243, -4.183)","(36.239, 2.087)"
0.08991254369556095,0.3232431555199655,0.1769591269725867,"(36.239, -2.087)","(11.25, 60.177)"
0.08616668331759061,0.3169935872875689,0.17459793724139389,"(36.239, -2.087)","(-3.393, 59.851)"
0.09030492672162252,0.3223571394788669,0.17575349799139042,"(36.239, -2.087)","(-20.259, 63.678)"
0.09134185800042072,0.2922726848612536,0.14640362928798556,"(36.239, -2.087)","(9.22, 56.733)"
0.08377105672858365,0.3902243870027391,0.24591949374030483,"(36.239, -2.087)","(-4.186, 55.69)"
0.0916193609856778,0.30967737566427367,0.16255588919643205,"(36.239, -2.087)","(-9.342, 53.768)"
0.0874644163061265,0.36399755545534607,0.21770244440899908,"(36.239, -2.087)","(0.243, 51.961)"
0.08731659905606126,0.3640101156631328,0.21785369272893598,"(36.239, -2.087)","(-4.676, 50.196)"
0.06799741365804773,0.34646445882183485,0.21952626703056255,"(36.239, -2.087)","(-8.873, 42.835)"
0.09195978324077589,0.30868063897226516,0.16129484511363343,"(36.239, -2.087)","(-2.795, 43.055)"
0.0711981844639702,0.3516803053771813,0.22142663897639642,"(36.239, -2.087)","(-3.923, 41.231)"
0.07599778359748044,0.3122457550099451,0.1797104222123034,"(36.239, -2.087)","(-4.994, 39.39)"
0.06664703077945627,0.370353473203469,0.2433289665056561,"(36.239, -2.087)","(-6.012, 37.534)"
-0.011005910830368587,0.20231926419967206,0.1580924561494037,"(36.239, -2.087)","(-7.912, 33.785)"
-0.07836117570605378,0.15918431229325325,0.18093408048996076,"(36.239, -2.087)","(-9.655, 30.0)"
-0.010902653152578157,0.46342838693394484,0.4042411301102785,"(36.239, -2.087)","(-15.471, 27.466)"
-0.03434595309444932,0.20268785786470556,0.18045152955225513,"(36.239, -2.087)","(-12.981, 27.809)"
-0.12042245425694595,0.12878279262223913,0.19193013295937342,"(36.239, -2.087)","(-16.201, 12.895)"
-0.021714418838260363,0.25987855036004515,0.22247425463931847,"(36.239, -2.087)","(-8.807, 26.434)"
0.08251227450051635,0.3459341261075801,0.20533748838886143,"(36.239, -2.087)","(-0.919, 41.31)"
0.09258911245126705,0.2969997055210376,0.14968531737510388,"(36.239, -2.087)","(0.306, 43.092)"
0.0858478049063989,0.31708483129014287,0.17498471432890575,"(36.239, -2.087)","(2.972, 46.575)"
-0.11401659582552609,0.11265665271364611,0.1706807196104336,"(36.239, -2.087)","(-13.488, 7.845)"
-0.11570101746195863,0.09169634085907052,0.15250206751162143,"(36.239, -2.087)","(-12.263, 11.534)"
0.07115598607032686,0.37431471418595486,0.24281242964281924,"(36.239, -2.087)","(-0.332, 37.758)"
0.07831195736112057,0.3554417074874392,0.2182650946040499,"(36.239, -2.087)","(0.855, 39.544)"
0.07970441175544929,0.35743628110502357,0.21883293950032703,"(36.239, -2.087)","(2.106, 41.302)"
0.0904481116953458,0.32200190131018314,0.1752834465021323,"(36.239, -2.087)","(11.25, 51.086)"
-0.024424623198374046,0.19640602468312007,0.16517069628563522,"(36.239, -2.087)","(2.539, 37.76)"
0.0716774182439825,0.37083914950617025,0.23904295314049162,"(36.239, -2.087)","(3.81, 39.493)"
0.08581144347768005,0.31125273842146317,0.16951889229356187,"(36.239, -2.087)","(9.605, 46.023)"
-0.10714788016827659,0.08117570004986252,0.13451402273556112,"(36.239, -2.087)","(-7.666, 11.954)"
-0.005404728687207261,0.21332005410607469,0.16318470298662735,"(36.239, -2.087)","(1.755, 32.431)"
0.09009149328080696,0.30387506393171915,0.15852475859671686,"(36.239, -2.087)","(8.202, 40.944)"
0.08353338728709306,0.28133462656307273,0.14345218666852824,"(36.239, -2.087)","(11.25, 44.01)"
0.09144938707453232,0.32216684036289944,0.1744947168017426,"(36.239, -2.087)","(16.526, 49.931)"
-0.10470564283640177,0.09181443944746714,0.1422439567512598,"(36.239, -2.087)","(-4.045, 15.805)"
0.07826251352840838,0.30672273098562997,0.1723659692100622,"(36.239, -2.087)","(12.809, 42.505)"
0.0895946729227112,0.2972866861605157,0.15277994983822968,"(36.239, -2.087)","(14.458, 44.459)"
-0.007677200648096211,0.228633954213306,0.17977000908085475,"(36.239, -2.087)","(11.25, 37.022)"
0.07196090689316628,0.2912372959426772,0.1637049102566437,"(36.239, -2.087)","(12.737, 39.007)"
0.08951198373086064,0.29193620282317845,0.14781201341530753,"(36.239, -2.087)","(15.942, 42.847)"
0.0872366582591958,0.2956211347069013,0.15343299608624003,"(36.239, -2.087)","(17.681, 44.723)"
0.08968749933874898,0.28785909506521623,0.14380146138371766,"(36.239, -2.087)","(19.528, 46.575)"
0.07486979417521519,0.2760253225292306,0.1466155401374676,"(36.239, -2.087)","(14.162, 37.443)"
0.05323255026068907,0.6728216344550706,0.5412306760408351,"(36.239, -2.087)","(15.718, 39.329)"
0.08863447650261749,0.30412091055696155,0.16013069020519066,"(36.239, -2.087)","(19.075, 43.03)"
0.09025754623012722,0.2899008909035299,0.1451894342233819,"(36.239, -2.087)","(20.899, 44.848)"
-0.09857780705489885,0.11162016366352745,0.1551432611405405,"(36.239, -2.087)","(-1.046, 8.047)"
0.069352306349595,0.31306793646936537,0.18675300069228468,"(36.239, -2.087)","(15.525, 35.819)"
0.08821645441294848,0.2893186351290993,0.14656522919783993,"(36.239, -2.087)","(20.394, 41.302)"
0.08509334500426385,0.2892812777239815,0.14947533148111897,"(36.239, -2.087)","(21.645, 39.544)"
0.08861049016299738,0.287842746243399,0.1448017459542859,"(36.239, -2.087)","(25.295, 43.055)"
-0.0960644179746653,0.06885942962601188,0.11244626899531149,"(36.239, -2.087)","(3.0, 7.956)"
0.08458014230975852,0.2865981122885053,0.14742888914880245,"(36.239, -2.087)","(22.832, 37.758)"
-0.01040272715779017,0.21159327082545154,0.1662697113678567,"(36.239, -2.087)","(20.745, 32.431)"
0.07097219725803694,0.3497914222005951,0.2198583997415328,"(36.239, -2.087)","(23.959, 35.947)"
0.06268171000061312,0.3430513359607952,0.22132054755385538,"(36.239, -2.087)","(27.494, 39.39)"
-0.09200235186475006,0.08080805832560678,0.1198839061654149,"(36.239, -2.087)","(6.107, 5.938)"
-0.10104731329189212,0.09117574347363,0.1381915300631154,"(36.239, -2.087)","(8.121, 9.859)"
0.08118563161893774,0.27524515615773115,0.13992346090330854,"(36.239, -2.087)","(25.031, 34.116)"
0.07341137880411586,0.2830637137969463,0.15462868454168882,"(36.239, -2.087)","(28.512, 37.534)"
-0.09244548620850357,0.08343182827230233,0.12277623360064549,"(36.239, -2.087)","(10.22, 5.921)"
-0.09372260736066493,0.10134503688104068,0.14087419558512104,"(36.239, -2.087)","(14.379, 9.859)"
0.009259478762788403,0.20757244527718122,0.14393478494706805,"(36.239, -2.087)","(31.301, 31.896)"
-0.08631637525651792,0.0844323041397761,0.11793953491186839,"(36.239, -2.087)","(12.27, 1.979)"
-0.10103287239741934,0.0971170496623186,0.14378102144331964,"(36.239, -2.087)","(18.577, 13.952)"
-0.08890984783395103,0.0837093644119431,0.11970359174802295,"(36.239, -2.087)","(17.452, 7.925)"
-0.08508676312143529,0.12397072295603984,0.15406769610685006,"(36.239, -2.087)","(17.388, 3.967)"
-0.08302008323164017,0.1041572421478989,0.13343301596017093,"(36.239, -2.087)","(14.339, -5.927)"
-0.09692911065736587,0.17385465590308158,0.2122803423480856,"(36.239, -2.087)","(13.362, -19.745)"
-0.07657609497581414,0.12598774973118676,0.14794369114560596,"(36.239, -2.087)","(27.5, 8.172)"
-0.10620660178715349,0.108409062577846,0.15930948718620447,"(36.239, -2.087)","(15.735, -19.754)"
-0.07268374845424305,0.13840993085768627,0.15598798347081616,"(36.239, -2.087)","(18.067, -19.747)"
-0.0610042499105487,0.11801116168044867,0.12573570135922219,"(36.239, -2.087)","(18.854, -17.913)"
-0.052029751310969485,0.1482845545989111,0.14582220245103245,"(36.239, -2.087)","(17.515, -25.254)"
-0.14581527013990953,0.25978948778865796,0.33942694206212554,"(36.239, -2.087)","(19.516, -21.569)"
-0.06574248432203217,0.13343760931076432,0.14475255274054039,"(36.239, -2.087)","(21.188, -17.857)"
-0.08375543623829229,0.47667172034888683,0.48543641246621866,"(36.239, -2.087)","(29.396, 0.0)"
-0.02360164233723358,0.19952697952039244,0.16733786309201737,"(36.239, -2.087)","(20.949, -23.376)"
-0.004792347779166983,0.26243735579995775,0.2089285866707306,"(36.239, -2.087)","(21.868, -21.51)"
-0.031161897836361807,0.18134583442000096,0.1573215445274133,"(36.239, -2.087)","(39.34, 11.018)"
-0.044296582302059684,0.17835693268234376,0.16688980064404085,"(36.239, -2.087)","(21.407, -27.016)"
-0.06417409069696575,0.1506774341899595,0.15953192186099302,"(36.239, -2.087)","(22.402, -25.163)"
-0.02087877286563422,0.22641278830195244,0.19012537964401827,"(36.239, -2.087)","(23.339, -23.295)"
-0.031002166010564797,0.17087423479227581,0.14729537849027569,"(36.239, -2.087)","(24.22, -21.419)"
-0.07108505726240494,0.12952319623109254,0.14609941770788365,"(36.239, -2.087)","(25.047, -19.541)"
-0.06450927924654593,0.10031506433553083,0.11235242902651627,"(36.239, -2.087)","(33.342, 0.0)"
-0.04323657532515096,0.12963341644004434,0.119940096188715,"(36.239, -2.087)","(38.29, 7.579)"
-0.12723750142563184,0.25305386611737024,0.315554461359393,"(36.239, -2.087)","(23.892, -26.929)"
-0.1095607328359221,0.14265263894155922,0.19476702689148517,"(36.239, -2.087)","(25.728, -23.179)"
-0.05874330324449395,0.20701182803340412,0.2075379511900764,"(36.239, -2.087)","(26.574, -21.294)"
-0.04630463248535602,0.11690979154471393,0.11083415064290826,"(36.239, -2.087)","(34.31, -2.07)"
-0.06970888337085329,0.09997346219616166,0.11693389981619777,"(36.239, -2.087)","(36.239, 2.087)"
-0.04475014806305769,0.12988785606616737,0.12160746829492487,"(36.239, -2.087)","(35.243, -4.183)"
0.056896980914525386,0.33583147813475644,0.21996711039555386,"(37.236, 0.0)","(11.25, 60.177)"
0.05776671592232452,0.33422680320815346,0.21763355086402036,"(37.236, 0.0)","(-3.393, 59.851)"
0.05734945363801547,0.33504494243493355,0.21879862983149123,"(37.236, 0.0)","(-20.259, 63.678)"
0.05971867853254728,0.306261235740231,0.18941901110520534,"(37.236, 0.0)","(9.22, 56.733)"
0.05314502426576556,0.40524331609280306,0.2889662151494412,"(37.236, 0.0)","(-4.186, 55.69)"
0.05971957166857028,0.3234391249330111,0.20561824402699028,"(37.236, 0.0)","(-9.342, 53.768)"
0.05471941782946077,0.37690395207891214,0.2607552331497973,"(37.236, 0.0)","(0.243, 51.961)"
0.05245540133748389,0.37482488130173497,0.2609296512320992,"(37.236, 0.0)","(-4.676, 50.196)"
0.03903477808452038,0.36328768383164256,0.2627058670993446,"(37.236, 0.0)","(-8.873, 42.835)"
0.05678544118626705,0.3192524047800047,0.2044369552985016,"(37.236, 0.0)","(-2.795, 43.055)"
0.041210393317877625,0.3674806940382185,0.2646084262522037,"(37.236, 0.0)","(-3.923, 41.231)"
0.04308916884470476,0.32517994637220493,0.22294372631226891,"(37.236, 0.0)","(-4.994, 39.39)"
0.03518514211229112,0.3848114817979331,0.28663497350639394,"(37.236, 0.0)","(-6.012, 37.534)"
-0.0389567594361957,0.2204876031546954,0.2015864092826008,"(37.236, 0.0)","(-7.912, 33.785)"
-0.09729362055096807,0.18655573150862814,0.22460219781459756,"(37.236, 0.0)","(-9.655, 30.0)"
-0.04106645511717755,0.4797741142691301,0.44810320562804135,"(37.236, 0.0)","(-15.471, 27.466)"
-0.06080474312494,0.22267904062855592,0.22425743868909195,"(37.236, 0.0)","(-12.981, 27.809)"
-0.10948210284346904,0.188154885976207,0.23760500334470866,"(37.236, 0.0)","(-16.201, 12.895)"
-0.048602219501928334,0.27950687058610857,0.2663425465351092,"(37.236, 0.0)","(-8.807, 26.434)"
0.051093772897403134,0.3602775144196224,0.24849448226760606,"(37.236, 0.0)","(-0.919, 41.31)"
0.05983303206223578,0.3099686907906456,0.1928075831380297,"(37.236, 0.0)","(0.306, 43.092)"
0.05281558601905956,0.3297269000068397,0.21805909246752797,"(37.236, 0.0)","(2.972, 46.575)"
-0.103565132083836,0.17164969878178038,0.21645917795669029,"(37.236, 0.0)","(-13.488, 7.845)"
-0.10755136701335,0.14834203321419537,0.1982375777272893,"(37.236, 0.0)","(-12.263, 11.534)"
0.03837469345818062,0.3873765178976001,0.2860460074320386,"(37.236, 0.0)","(-0.332, 37.758)"
0.045571719628699436,0.36848123414112344,0.2614389454883684,"(37.236, 0.0)","(0.855, 39.544)"
0.04433056178519751,0.3677973219095092,0.26196447110598997,"(37.236, 0.0)","(2.106, 41.302)"
0.05891115526788171,0.33608092475632567,0.21830283595104139,"(37.236, 0.0)","(11.25, 51.086)"
-0.049527263113616604,0.21711012866004076,0.20836999092631842,"(37.236, 0.0)","(2.539, 37.76)"
0.04140050412559443,0.3863082720454809,0.2821849961739742,"(37.236, 0.0)","(3.81, 39.493)"
0.052394413645020566,0.3234755323507139,0.2125607683693011,"(37.236, 0.0)","(9.605, 46.023)"
-0.09658613278567979,0.14026311827068483,0.18027747532045332,"(37.236, 0.0)","(-7.666, 11.954)"
-0.03239095879719217,0.2323340216451042,0.20656643944987788,"(37.236, 0.0)","(1.755, 32.431)"
0.056901920021607044,0.31636751014230224,0.20160642848144758,"(37.236, 0.0)","(8.202, 40.944)"
0.05034756734746265,0.29378668909799366,0.18649223196046852,"(37.236, 0.0)","(11.25, 44.01)"
0.06093669356851039,0.33725170657078163,0.2174967346184704,"(37.236, 0.0)","(16.526, 49.931)"
-0.09485539138512783,0.15009896026463476,0.1879212106938047,"(37.236, 0.0)","(-4.045, 15.805)"
0.04508066522592319,0.3191755396109395,0.21540297256247837,"(37.236, 0.0)","(12.809, 42.505)"
0.05793572060738267,0.3112446075228581,0.19580018221335105,"(37.236, 0.0)","(14.458, 44.459)"
-0.036590692198869845,0.24540969875006535,0.22285848479306855,"(37.236, 0.0)","(11.25, 37.022)"
0.039396985735571544,0.30432784613100683,0.20676060013454028,"(37.236, 0.0)","(12.737, 39.007)"
0.05827933484025055,0.3063151510877189,0.1908272696224748,"(37.236, 0.0)","(15.942, 42.847)"
0.056000410668861966,0.30998187880506567,0.19643447821117246,"(37.236, 0.0)","(17.681, 44.723)"
0.058407135735815435,0.3021636419835989,0.1867915500356295,"(37.236, 0.0)","(19.528, 46.575)"
0.04191732182602673,0.2887251444024548,0.18966917681987244,"(37.236, 0.0)","(14.162, 37.443)"
0.019998964041918366,0.685213732634236,0.5842592176051367,"(37.236, 0.0)","(15.718, 39.329)"
0.05769877578621596,0.31877459305597267,0.20312499695281705,"(37.236, 0.0)","(19.075, 43.03)"
0.05875190749459941,0.303971816443533,0.18817165172139397,"(37.236, 0.0)","(20.899, 44.848)"
-0.09043431940593982,0.1684218789299523,0.20103172499836894,"(37.236, 0.0)","(-1.046, 8.047)"
0.03623340423533494,0.3256004003161417,0.2298057619525728,"(37.236, 0.0)","(15.525, 35.819)"
0.05531969830313291,0.302002132424124,0.1895509258295005,"(37.236, 0.0)","(20.394, 41.302)"
0.05314232489502735,0.30289939818549527,0.19245054785259608,"(37.236, 0.0)","(21.645, 39.544)"
0.05510167361627716,0.29987612400026453,0.1877515499162399,"(37.236, 0.0)","(25.295, 43.055)"
-0.08419916574481834,0.12944425801698767,0.15839258926440794,"(37.236, 0.0)","(3.0, 7.956)"
0.053264100197365216,0.30083804149269344,0.19039168589725686,"(37.236, 0.0)","(22.832, 37.758)"
-0.03601668851388451,0.23158721273664984,0.20928148395369697,"(37.236, 0.0)","(20.745, 32.431)"
0.041815301578360276,0.3661752934459157,0.2628068575753194,"(37.236, 0.0)","(23.959, 35.947)"
0.03319490639058592,0.3590730342784241,0.2642385770050876,"(37.236, 0.0)","(27.494, 39.39)"
-0.08159466938879753,0.14002294215939148,0.1659128637575057,"(37.236, 0.0)","(6.107, 5.938)"
-0.09980610622510491,0.14115298302510038,0.18415336991534573,"(37.236, 0.0)","(8.121, 9.859)"
0.04887679337797174,0.2884601145554191,0.18285591444738608,"(37.236, 0.0)","(25.031, 34.116)"
0.04268380628531587,0.2978241117501028,0.19752735124567458,"(37.236, 0.0)","(28.512, 37.534)"
-0.08065789405061116,0.14409021331141592,0.1688651629069886,"(37.236, 0.0)","(10.22, 5.921)"
