4.500000000000000000e+01,4.600000000000000000e+01,2.535068773326801050e+01
4.500000000000000000e+01,5.800000000000000000e+01,2.550019176411812083e+01
4.500000000000000000e+01,5.900000000000000000e+01,2.543577407283275704e+01
4.600000000000000000e+01,4.700000000000000000e+01,2.510874495734642053e+01
4.600000000000000000e+01,6.000000000000000000e+01,2.529081112642276352e+01
4.600000000000000000e+01,5.900000000000000000e+01,2.517926496829606720e+01
4.700000000000000000e+01,4.800000000000000000e+01,2.484510829532658249e+01
4.700000000000000000e+01,6.000000000000000000e+01,2.501437838176169137e+01
4.700000000000000000e+01,6.100000000000000000e+01,2.488395391926387390e+01
4.800000000000000000e+01,4.900000000000000000e+01,2.460525162476850625e+01
4.800000000000000000e+01,6.200000000000000000e+01,2.472070300166332046e+01
4.800000000000000000e+01,6.100000000000000000e+01,2.459898999489106330e+01
4.900000000000000000e+01,5.000000000000000000e+01,2.432055322605978276e+01
4.900000000000000000e+01,6.200000000000000000e+01,2.442708023599985978e+01
4.900000000000000000e+01,6.300000000000000000e+01,2.427809964676527343e+01
5.000000000000000000e+01,5.100000000000000000e+01,2.399894294340532497e+01
5.000000000000000000e+01,6.400000000000000000e+01,2.406647296066648778e+01
5.000000000000000000e+01,6.300000000000000000e+01,2.389396231196760567e+01
5.100000000000000000e+01,6.400000000000000000e+01,2.380132376350716683e+01
5.100000000000000000e+01,5.200000000000000000e+01,2.372384536612467798e+01
5.100000000000000000e+01,6.500000000000000000e+01,2.363487985101147260e+01
5.200000000000000000e+01,6.500000000000000000e+01,2.349465769220294220e+01
5.300000000000000000e+01,5.400000000000000000e+01,2.606439379371849796e+01
5.300000000000000000e+01,6.700000000000000000e+01,2.611652845999275740e+01
5.300000000000000000e+01,6.600000000000000000e+01,2.612597873559023043e+01
5.400000000000000000e+01,5.500000000000000000e+01,2.603397526735627565e+01
5.400000000000000000e+01,6.700000000000000000e+01,2.611531972499247445e+01
5.400000000000000000e+01,6.800000000000000000e+01,2.610503663369534522e+01
5.500000000000000000e+01,5.600000000000000000e+01,2.596401256364621446e+01
5.500000000000000000e+01,6.900000000000000000e+01,2.608860443794561590e+01
5.500000000000000000e+01,6.800000000000000000e+01,2.606369910164550063e+01
5.600000000000000000e+01,5.700000000000000000e+01,2.583512225021838660e+01
5.600000000000000000e+01,6.900000000000000000e+01,2.601584047967514124e+01
5.600000000000000000e+01,7.000000000000000000e+01,2.595531773962988709e+01
5.700000000000000000e+01,5.800000000000000000e+01,2.567937519022947512e+01
5.700000000000000000e+01,7.100000000000000000e+01,2.586698237849875781e+01
5.700000000000000000e+01,7.000000000000000000e+01,2.573340229485695474e+01
5.800000000000000000e+01,5.900000000000000000e+01,2.548520556794530378e+01
5.800000000000000000e+01,7.200000000000000000e+01,2.564230596152960828e+01
5.800000000000000000e+01,7.100000000000000000e+01,2.560962558275375045e+01
5.900000000000000000e+01,7.300000000000000000e+01,2.520889185420179146e+01
5.900000000000000000e+01,6.000000000000000000e+01,2.544086070342305561e+01
5.900000000000000000e+01,7.200000000000000000e+01,2.530868454237327470e+01
6.000000000000000000e+01,6.100000000000000000e+01,2.487312923593622216e+01
6.000000000000000000e+01,7.400000000000000000e+01,2.509968593690634719e+01
6.000000000000000000e+01,7.300000000000000000e+01,2.491992342210993527e+01
6.100000000000000000e+01,6.200000000000000000e+01,2.452634468750227370e+01
6.100000000000000000e+01,7.400000000000000000e+01,2.469799108555627143e+01
6.100000000000000000e+01,7.500000000000000000e+01,2.450719238831080204e+01
6.200000000000000000e+01,6.300000000000000000e+01,2.416433954520634231e+01
6.200000000000000000e+01,7.500000000000000000e+01,2.428433148962934851e+01
6.200000000000000000e+01,7.600000000000000000e+01,2.410688247991579658e+01
6.300000000000000000e+01,6.400000000000000000e+01,2.377647858754705013e+01
6.300000000000000000e+01,7.600000000000000000e+01,2.386993330504153121e+01
6.300000000000000000e+01,7.700000000000000000e+01,2.364018568331449188e+01
6.400000000000000000e+01,7.700000000000000000e+01,2.347408365736265523e+01
6.400000000000000000e+01,6.500000000000000000e+01,2.342243338425538823e+01
6.400000000000000000e+01,7.800000000000000000e+01,2.319917673885391096e+01
6.500000000000000000e+01,7.900000000000000000e+01,2.305048630794734521e+01
6.500000000000000000e+01,7.800000000000000000e+01,2.307967082700212202e+01
6.600000000000000000e+01,8.000000000000000000e+01,2.616134239048647459e+01
6.600000000000000000e+01,6.700000000000000000e+01,2.621357661900056257e+01
6.700000000000000000e+01,6.800000000000000000e+01,2.614776404692087297e+01
6.700000000000000000e+01,8.100000000000000000e+01,2.619499408054051059e+01
6.700000000000000000e+01,8.000000000000000000e+01,2.619646047415607626e+01
6.800000000000000000e+01,8.200000000000000000e+01,2.611112998758298787e+01
6.800000000000000000e+01,6.900000000000000000e+01,2.618670081254441939e+01
6.800000000000000000e+01,8.100000000000000000e+01,2.618458102454070513e+01
6.900000000000000000e+01,7.000000000000000000e+01,2.602585441605373262e+01
6.900000000000000000e+01,8.200000000000000000e+01,2.615539577177795039e+01
6.900000000000000000e+01,8.300000000000000000e+01,2.613584598764346012e+01
7.000000000000000000e+01,8.300000000000000000e+01,2.587516972281929384e+01
7.000000000000000000e+01,7.100000000000000000e+01,2.607857648071149725e+01
7.000000000000000000e+01,8.400000000000000000e+01,2.603882182669006085e+01
7.100000000000000000e+01,7.200000000000000000e+01,2.571727597545623212e+01
7.100000000000000000e+01,8.500000000000000000e+01,2.598989484393663574e+01
7.100000000000000000e+01,8.400000000000000000e+01,2.594167177581741512e+01
7.200000000000000000e+01,7.300000000000000000e+01,2.536770920812378094e+01
7.200000000000000000e+01,8.600000000000000000e+01,2.567578498620640204e+01
7.200000000000000000e+01,8.500000000000000000e+01,2.552199923891208755e+01
7.300000000000000000e+01,7.400000000000000000e+01,2.493041987565035811e+01
7.300000000000000000e+01,8.600000000000000000e+01,2.525002815403945533e+01
7.300000000000000000e+01,8.700000000000000000e+01,2.502918850310775056e+01
7.400000000000000000e+01,7.500000000000000000e+01,2.444997236935938645e+01
7.400000000000000000e+01,8.800000000000000000e+01,2.473695571456236308e+01
7.400000000000000000e+01,8.700000000000000000e+01,2.445714017673056162e+01
7.500000000000000000e+01,7.600000000000000000e+01,2.396238249538851051e+01
7.500000000000000000e+01,8.800000000000000000e+01,2.415608091809274782e+01
7.500000000000000000e+01,8.900000000000000000e+01,2.388239309861787874e+01
7.600000000000000000e+01,7.700000000000000000e+01,2.346110167029973681e+01
7.600000000000000000e+01,9.000000000000000000e+01,2.357702121805888851e+01
7.600000000000000000e+01,8.900000000000000000e+01,2.335769325874338165e+01
7.700000000000000000e+01,7.800000000000000000e+01,2.298318772571735735e+01
7.700000000000000000e+01,9.100000000000000000e+01,2.306509447960902648e+01
7.700000000000000000e+01,9.000000000000000000e+01,2.266520878398030803e+01
7.800000000000000000e+01,7.900000000000000000e+01,2.270820177465805756e+01
7.800000000000000000e+01,9.100000000000000000e+01,2.245843871054225360e+01
7.800000000000000000e+01,9.200000000000000000e+01,2.223079849228748728e+01
7.900000000000000000e+01,9.200000000000000000e+01,2.196951603936234676e+01
8.000000000000000000e+01,8.100000000000000000e+01,2.622311141943238155e+01
8.000000000000000000e+01,9.300000000000000000e+01,2.624575942382208638e+01
8.000000000000000000e+01,9.400000000000000000e+01,2.625502715592325842e+01
8.100000000000000000e+01,8.200000000000000000e+01,2.621179134193989668e+01
8.100000000000000000e+01,9.500000000000000000e+01,2.624695885559431474e+01
8.100000000000000000e+01,9.400000000000000000e+01,2.625177350551010491e+01
8.200000000000000000e+01,8.300000000000000000e+01,2.617467884322658378e+01
8.200000000000000000e+01,9.500000000000000000e+01,2.623815087569217752e+01
8.200000000000000000e+01,9.600000000000000000e+01,2.623926683617678179e+01
8.300000000000000000e+01,8.400000000000000000e+01,2.608882656328388094e+01
8.300000000000000000e+01,9.700000000000000000e+01,2.619855421774187221e+01
8.300000000000000000e+01,9.600000000000000000e+01,2.618312518728258098e+01
8.400000000000000000e+01,8.500000000000000000e+01,2.592750441460963273e+01
8.400000000000000000e+01,9.700000000000000000e+01,2.611222087050204976e+01
8.400000000000000000e+01,9.800000000000000000e+01,2.605035800860370898e+01
8.500000000000000000e+01,8.600000000000000000e+01,2.558720997900496030e+01
8.500000000000000000e+01,9.800000000000000000e+01,2.588344906889642161e+01
8.500000000000000000e+01,9.900000000000000000e+01,2.575208317726474050e+01
8.600000000000000000e+01,8.700000000000000000e+01,2.506413971147783215e+01
8.600000000000000000e+01,1.000000000000000000e+02,2.544085146438088785e+01
8.600000000000000000e+01,9.900000000000000000e+01,2.522126732943529603e+01
8.700000000000000000e+01,8.800000000000000000e+01,2.444317071630051430e+01
8.700000000000000000e+01,1.000000000000000000e+02,2.486090575879329378e+01
8.700000000000000000e+01,1.010000000000000000e+02,2.455069178431419630e+01
8.800000000000000000e+01,8.900000000000000000e+01,2.377470688078696526e+01
8.800000000000000000e+01,1.020000000000000000e+02,2.417361992378425484e+01
8.800000000000000000e+01,1.010000000000000000e+02,2.374668062694241044e+01
8.900000000000000000e+01,9.000000000000000000e+01,2.307760985970639922e+01
8.900000000000000000e+01,1.020000000000000000e+02,2.332409879689026866e+01
8.900000000000000000e+01,1.030000000000000000e+02,2.299819466750291852e+01
9.000000000000000000e+01,9.100000000000000000e+01,2.239895295593086288e+01
9.000000000000000000e+01,1.040000000000000000e+02,2.254298297360450576e+01
9.000000000000000000e+01,1.030000000000000000e+02,2.208937798893894566e+01
9.100000000000000000e+01,9.200000000000000000e+01,2.184538188579004014e+01
9.100000000000000000e+01,1.050000000000000000e+02,2.183098349405625882e+01
9.100000000000000000e+01,1.040000000000000000e+02,2.135654586029599855e+01
9.200000000000000000e+01,1.060000000000000000e+02,2.110093708868284068e+01
9.200000000000000000e+01,1.050000000000000000e+02,2.074553263602526343e+01
9.300000000000000000e+01,9.400000000000000000e+01,2.626707134476283656e+01
9.300000000000000000e+01,1.070000000000000000e+02,2.627534115195106779e+01
9.400000000000000000e+01,9.500000000000000000e+01,2.626650706111090727e+01
9.400000000000000000e+01,1.070000000000000000e+02,2.627155865522800227e+01
9.400000000000000000e+01,1.080000000000000000e+02,2.628997750430253433e+01
9.500000000000000000e+01,9.600000000000000000e+01,2.625336739525016228e+01
9.500000000000000000e+01,1.090000000000000000e+02,2.628114471600569857e+01
9.500000000000000000e+01,1.080000000000000000e+02,2.629269373900954676e+01
9.600000000000000000e+01,9.700000000000000000e+01,2.619988501821710969e+01
9.600000000000000000e+01,1.090000000000000000e+02,2.626601613671386559e+01
9.600000000000000000e+01,1.100000000000000000e+02,2.626107032329790414e+01
9.700000000000000000e+01,1.100000000000000000e+02,2.605328701595432506e+01
9.700000000000000000e+01,9.800000000000000000e+01,2.619482032890060452e+01
9.700000000000000000e+01,1.110000000000000000e+02,2.613663218745817218e+01
9.800000000000000000e+01,9.900000000000000000e+01,2.575262684374267863e+01
9.800000000000000000e+01,1.120000000000000000e+02,2.598630611828108528e+01
9.800000000000000000e+01,1.110000000000000000e+02,2.584781037892593147e+01
9.900000000000000000e+01,1.130000000000000000e+02,2.524595230501403620e+01
9.900000000000000000e+01,1.000000000000000000e+02,2.558668523420268670e+01
9.900000000000000000e+01,1.120000000000000000e+02,2.541634956756879404e+01
1.000000000000000000e+02,1.010000000000000000e+02,2.454966872787742815e+01
1.000000000000000000e+02,1.140000000000000000e+02,2.501153646922195151e+01
1.000000000000000000e+02,1.130000000000000000e+02,2.472273801128777038e+01
1.010000000000000000e+02,1.150000000000000000e+02,2.377713427169091531e+01
1.010000000000000000e+02,1.020000000000000000e+02,2.427200385010006300e+01
1.010000000000000000e+02,1.140000000000000000e+02,2.390780173401634201e+01
1.020000000000000000e+02,1.030000000000000000e+02,2.288199227842566330e+01
1.020000000000000000e+02,1.160000000000000000e+02,2.355670119282144270e+01
1.020000000000000000e+02,1.150000000000000000e+02,2.309148808960182819e+01
1.030000000000000000e+02,1.160000000000000000e+02,2.198264278307411246e+01
1.030000000000000000e+02,1.040000000000000000e+02,2.252550175575815672e+01
1.030000000000000000e+02,1.170000000000000000e+02,2.195378795082012857e+01
1.040000000000000000e+02,1.170000000000000000e+02,2.108561926526001074e+01
1.040000000000000000e+02,1.180000000000000000e+02,2.147878373563329646e+01
1.040000000000000000e+02,1.050000000000000000e+02,2.083045803836099807e+01
1.050000000000000000e+02,1.060000000000000000e+02,2.032511200332680446e+01
1.050000000000000000e+02,1.190000000000000000e+02,2.046034638176122655e+01
1.050000000000000000e+02,1.180000000000000000e+02,1.983896693519579557e+01
1.060000000000000000e+02,1.190000000000000000e+02,1.941670640583080854e+01
1.060000000000000000e+02,1.200000000000000000e+02,1.894540002629723929e+01
1.070000000000000000e+02,1.080000000000000000e+02,2.630105898258671004e+01
1.080000000000000000e+02,1.240000000000000000e+02,2.630561863343618256e+01
1.080000000000000000e+02,1.090000000000000000e+02,2.632162518424647146e+01
1.090000000000000000e+02,1.100000000000000000e+02,2.627521084263068119e+01
1.090000000000000000e+02,1.250000000000000000e+02,2.630034421209209938e+01
1.090000000000000000e+02,1.240000000000000000e+02,2.630656708998609972e+01
1.100000000000000000e+02,1.260000000000000000e+02,2.614338478474972405e+01
1.100000000000000000e+02,1.250000000000000000e+02,2.624974459130120152e+01
1.100000000000000000e+02,1.110000000000000000e+02,2.622786986030554246e+01
1.110000000000000000e+02,1.120000000000000000e+02,2.584518936669579503e+01
1.110000000000000000e+02,1.260000000000000000e+02,2.606221361878669995e+01
1.110000000000000000e+02,1.270000000000000000e+02,2.592398781717981038e+01
1.120000000000000000e+02,1.130000000000000000e+02,2.542534148980113429e+01
1.120000000000000000e+02,1.280000000000000000e+02,2.567542270395143689e+01
1.120000000000000000e+02,1.270000000000000000e+02,2.542331767552427380e+01
1.130000000000000000e+02,1.140000000000000000e+02,2.468936784143610907e+01
1.130000000000000000e+02,1.280000000000000000e+02,2.514596779799273563e+01
1.130000000000000000e+02,1.290000000000000000e+02,2.503267557375095009e+01
1.140000000000000000e+02,1.150000000000000000e+02,2.378372454065177166e+01
1.140000000000000000e+02,1.300000000000000000e+02,2.429643533502676789e+01
1.140000000000000000e+02,1.290000000000000000e+02,2.391863814209669314e+01
1.150000000000000000e+02,1.160000000000000000e+02,2.292084184404555458e+01
1.150000000000000000e+02,1.300000000000000000e+02,2.349449554736325396e+01
1.150000000000000000e+02,1.310000000000000000e+02,2.309728151371959726e+01
1.160000000000000000e+02,1.170000000000000000e+02,2.188108397107971115e+01
1.160000000000000000e+02,1.310000000000000000e+02,2.262947309841012355e+01
1.160000000000000000e+02,1.320000000000000000e+02,2.206089533043333972e+01
1.170000000000000000e+02,1.180000000000000000e+02,2.072371909264314738e+01
1.170000000000000000e+02,1.320000000000000000e+02,2.149531963029552983e+01
1.170000000000000000e+02,1.330000000000000000e+02,2.073853640233824080e+01
1.180000000000000000e+02,1.190000000000000000e+02,1.962307895511524336e+01
1.180000000000000000e+02,1.330000000000000000e+02,2.022341604941636106e+01
1.180000000000000000e+02,1.340000000000000000e+02,1.938231884860852716e+01
1.190000000000000000e+02,1.200000000000000000e+02,1.877938571090537323e+01
1.190000000000000000e+02,1.350000000000000000e+02,1.898340980165598779e+01
1.190000000000000000e+02,1.340000000000000000e+02,1.828745498190970764e+01
1.200000000000000000e+02,1.350000000000000000e+02,1.791656295685181988e+01
1.200000000000000000e+02,1.360000000000000000e+02,1.759294140979240595e+01
1.210000000000000000e+02,1.440000000000000000e+02,2.084071244927303113e+00
1.210000000000000000e+02,1.450000000000000000e+02,2.816596636964282308e+00
1.210000000000000000e+02,1.220000000000000000e+02,2.259933846989308659e+00
1.220000000000000000e+02,1.230000000000000000e+02,1.840464776108681200e+00
1.220000000000000000e+02,1.450000000000000000e+02,2.091736941543134609e+00
1.220000000000000000e+02,1.460000000000000000e+02,1.822657013696962647e+00
1.230000000000000000e+02,1.470000000000000000e+02,1.769744564338010528e+00
1.230000000000000000e+02,1.460000000000000000e+02,1.687140032412838275e+00
1.240000000000000000e+02,1.250000000000000000e+02,2.631784164528437486e+01
1.250000000000000000e+02,1.260000000000000000e+02,2.625606365000172460e+01
1.260000000000000000e+02,1.480000000000000000e+02,2.591129187232057518e+01
1.260000000000000000e+02,1.270000000000000000e+02,2.606394940824227646e+01
1.270000000000000000e+02,1.490000000000000000e+02,2.539848795276548188e+01
1.270000000000000000e+02,1.480000000000000000e+02,2.568903593458779966e+01
1.270000000000000000e+02,1.280000000000000000e+02,2.550480163275384982e+01
1.280000000000000000e+02,1.490000000000000000e+02,2.531243258223413761e+01
1.280000000000000000e+02,1.500000000000000000e+02,2.511197944626741574e+01
1.280000000000000000e+02,1.290000000000000000e+02,2.492223470466965907e+01
1.290000000000000000e+02,1.500000000000000000e+02,2.352950872123327741e+01
1.290000000000000000e+02,1.300000000000000000e+02,2.436956889239089108e+01
1.290000000000000000e+02,1.510000000000000000e+02,2.365717903174681425e+01
1.300000000000000000e+02,1.510000000000000000e+02,2.286982923821550884e+01
1.300000000000000000e+02,1.520000000000000000e+02,2.349360262356571027e+01
1.300000000000000000e+02,1.310000000000000000e+02,2.309152353802540958e+01
1.310000000000000000e+02,1.520000000000000000e+02,2.195569343093135828e+01
1.310000000000000000e+02,1.530000000000000000e+02,2.276226893467896772e+01
1.310000000000000000e+02,1.320000000000000000e+02,2.230268597018522314e+01
1.320000000000000000e+02,1.540000000000000000e+02,2.071918519442179729e+01
1.320000000000000000e+02,1.530000000000000000e+02,2.178017910315612227e+01
1.320000000000000000e+02,1.330000000000000000e+02,2.105999654935600418e+01
1.330000000000000000e+02,1.540000000000000000e+02,1.936035485578054960e+01
1.330000000000000000e+02,1.550000000000000000e+02,2.044946386773323965e+01
1.330000000000000000e+02,1.340000000000000000e+02,1.951601599513101348e+01
1.340000000000000000e+02,1.560000000000000000e+02,1.822193915750256465e+01
1.340000000000000000e+02,1.550000000000000000e+02,1.904248410259436142e+01
1.340000000000000000e+02,1.350000000000000000e+02,1.790707289163442795e+01
1.350000000000000000e+02,1.570000000000000000e+02,1.751119024244078304e+01
1.350000000000000000e+02,1.360000000000000000e+02,1.766731409199962854e+01
1.350000000000000000e+02,1.560000000000000000e+02,1.696528430048906344e+01
1.360000000000000000e+02,1.570000000000000000e+02,1.660264660543865745e+01
