-1.666370000000000005e+02,5.973199999999999932e+01,0.000000000000000000e+00
-1.665850000000000080e+02,6.067499999999999716e+01,0.000000000000000000e+00
-1.665289999999999964e+02,6.162299999999999756e+01,0.000000000000000000e+00
-1.687500000000000000e+02,6.208800000000000097e+01,0.000000000000000000e+00
-1.664670000000000130e+02,6.257600000000000051e+01,0.000000000000000000e+00
-1.687500000000000000e+02,6.304899999999999949e+01,0.000000000000000000e+00
-1.664010000000000105e+02,6.353199999999999648e+01,0.000000000000000000e+00
-1.687500000000000000e+02,6.401399999999999579e+01,0.000000000000000000e+00
-1.663280000000000030e+02,6.449299999999999500e+01,0.000000000000000000e+00
-1.687500000000000000e+02,6.498199999999999932e+01,0.000000000000000000e+00
-1.662489999999999952e+02,6.545799999999999841e+01,0.000000000000000000e+00
-1.687500000000000000e+02,6.595399999999999352e+01,0.000000000000000000e+00
-1.661620000000000061e+02,6.642600000000000193e+01,0.000000000000000000e+00
-1.660670000000000073e+02,6.739900000000000091e+01,0.000000000000000000e+00
-1.659610000000000127e+02,6.837500000000000000e+01,0.000000000000000000e+00
-1.648220000000000027e+02,5.997800000000000153e+01,0.000000000000000000e+00
-1.643460000000000036e+02,6.113700000000000045e+01,0.000000000000000000e+00
-1.642309999999999945e+02,6.207800000000000296e+01,0.000000000000000000e+00
-1.641059999999999945e+02,6.302400000000000091e+01,0.000000000000000000e+00
-1.639689999999999941e+02,6.397500000000000142e+01,0.000000000000000000e+00
-1.638199999999999932e+02,6.492900000000000205e+01,0.000000000000000000e+00
-1.636570000000000107e+02,6.588899999999999579e+01,0.000000000000000000e+00
-1.634770000000000039e+02,6.685200000000000387e+01,0.000000000000000000e+00
-1.632789999999999964e+02,6.781900000000000261e+01,0.000000000000000000e+00
-1.630610000000000070e+02,6.879000000000000625e+01,0.000000000000000000e+00
-1.628189999999999884e+02,6.976500000000000057e+01,0.000000000000000000e+00
-1.634770000000000039e+02,5.905599999999999739e+01,0.000000000000000000e+00
-1.629730000000000132e+02,6.020100000000000051e+01,0.000000000000000000e+00
-1.624360000000000070e+02,6.134700000000000131e+01,0.000000000000000000e+00
-1.618590000000000089e+02,6.249399999999999977e+01,0.000000000000000000e+00
-1.616670000000000016e+02,6.343099999999999739e+01,0.000000000000000000e+00
-1.614569999999999936e+02,6.437399999999999523e+01,0.000000000000000000e+00
-1.612270000000000039e+02,6.532099999999999795e+01,0.000000000000000000e+00
-1.609759999999999991e+02,6.627299999999999613e+01,0.000000000000000000e+00
-1.606990000000000123e+02,6.722899999999999920e+01,0.000000000000000000e+00
-1.603940000000000055e+02,6.818899999999999295e+01,1.000000000000000000e+00
-1.600569999999999879e+02,6.915300000000000580e+01,0.000000000000000000e+00
-1.596819999999999879e+02,7.012000000000000455e+01,0.000000000000000000e+00
